DATE_TIME,SOURCE_KEY,DC_POWER,DAILY_YIELD,TOTAL_YIELD,AC_POWER
29-05-2020 17:00,pkci93gMrogZuBj,3366.88,8113.12,7281371.125,330.875
31-05-2020 12:30,7JYdWkrLSPkdwr4,7417.57,3495.14,7725473.143,725.429
22-05-2020 08:30,iCRJl6heRkivqQ3,2633.62,678.125,7228120.125,258.275
18-05-2020 16:15,1IF53ai7Xc0U56Y,4213.43,5079.71,6209432.714,413.8
31-05-2020 07:30,z9Y9gH1T5YWrNuG,1985.5,141.75,7127738.750,194.637
17-06-2020 23:15,z9Y9gH1T5YWrNuG,0,5819,7251204.000,0
06-06-2020 17:00,WRmjgnKYAwPKWDb,892.75,6288.75,7196558.750,86.6875
28-05-2020 12:30,sjndEbLyjtCKgGv,10861.1,4682.29,7117247.286,1059.77
14-06-2020 17:00,iCRJl6heRkivqQ3,1774.88,7249.38,7407104.375,173.95
14-06-2020 09:30,pkci93gMrogZuBj,7766.71,1252.86,7390413.857,760.314
10-06-2020 21:30,1IF53ai7Xc0U56Y,0,6598,6386620.000,0
04-06-2020 07:30,pkci93gMrogZuBj,2426.57,191.714,7315627.714,237.971
13-06-2020 03:00,uHbuxQJl8lW7ozc,0,0,7252094.000,0
25-05-2020 01:45,zBIq5rxdHJRwDNY,0,0,6411758.000,0
17-05-2020 20:00,zVJPv84UY57bAof,0,7480,7136015.000,0
22-05-2020 17:45,WRmjgnKYAwPKWDb,510.5,7221.38,7084579.375,49.3875
22-05-2020 04:15,7JYdWkrLSPkdwr4,0,0,7651635.000,0
22-05-2020 11:15,McdE0feGgRqW7Ca,7530,2125.5,7211180.500,736.263
05-06-2020 08:30,ih0vzX44oOqAx2f,6685.57,491,6337510.000,654.871
17-05-2020 16:30,VHMLBKoKgIrUVDU,4341.5,7412.25,7226792.250,425.875
15-06-2020 09:45,McdE0feGgRqW7Ca,9134,1812.71,7391170.714,893.157
05-06-2020 12:15,1BY6WEcLGh8j5v7,3853.5,3493,6408873.000,378.5
09-06-2020 23:00,WRmjgnKYAwPKWDb,0,7977,7220978.000,0
27-05-2020 01:45,McdE0feGgRqW7Ca,0,0,7249560.000,0
12-06-2020 08:45,sjndEbLyjtCKgGv,4084.14,370.286,7221624.286,401.214
22-05-2020 20:15,ih0vzX44oOqAx2f,0,7000,6240543.000,0
01-06-2020 02:45,rGa61gmuvPhdLxV,0,0,7236332.000,0
17-05-2020 21:30,z9Y9gH1T5YWrNuG,0,7486,7028226.000,0
27-05-2020 09:15,ih0vzX44oOqAx2f,7342,1183.6,6273478.667,718.76
31-05-2020 03:00,YxYtjZvoooNbGkE,0,0,7299769.000,0
06-06-2020 00:00,bvBOhCH3iADSZry,0,0,6467251.000,0
09-06-2020 20:00,VHMLBKoKgIrUVDU,0,8120,7402816.000,0
16-05-2020 06:15,iCRJl6heRkivqQ3,332.75,3.75,7184413.750,32.15
05-06-2020 06:00,wCURE6d3bPkepu2,99.5714,0,6939021.000,9.61429
26-05-2020 09:45,wCURE6d3bPkepu2,10161.2,1719.62,6866369.625,993.475
02-06-2020 02:45,ih0vzX44oOqAx2f,0,0,6313983.000,0
06-06-2020 07:45,adLQvlD726eNBSB,5015,398,6438826.000,491.643
28-05-2020 05:45,z9Y9gH1T5YWrNuG,0,0,7103885.000,0
07-06-2020 00:45,pkci93gMrogZuBj,0,0,7337918.000,0
06-06-2020 12:45,iCRJl6heRkivqQ3,9894.5,4122.25,7345925.250,966.075
29-05-2020 07:15,7JYdWkrLSPkdwr4,1990.88,141.375,7706969.375,195.175
15-05-2020 19:45,YxYtjZvoooNbGkE,0,6291,7186257.000,0
01-06-2020 17:45,sjndEbLyjtCKgGv,697.143,5736.86,7147978.857,67.5571
02-06-2020 21:15,1BY6WEcLGh8j5v7,0,7029,6390468.000,0
15-06-2020 23:45,ih0vzX44oOqAx2f,0,6564,6414247.000,0
16-06-2020 14:00,zVJPv84UY57bAof,6645.29,4624.43,7355724.429,650.771
28-05-2020 01:15,rGa61gmuvPhdLxV,0,0,7206549.000,0
15-05-2020 05:00,sjndEbLyjtCKgGv,0,0,7016832.000,0
07-06-2020 16:45,3PZuoBAID5Wc2HD,5013.14,7908.43,7166890.429,491.543
21-05-2020 15:00,zBIq5rxdHJRwDNY,9491.25,6729.12,6387591.125,927.8
30-05-2020 01:45,WRmjgnKYAwPKWDb,0,0,7140899.000,0
07-06-2020 00:30,adLQvlD726eNBSB,0,0,6445031.000,0
15-06-2020 01:30,WRmjgnKYAwPKWDb,0,0,7254584.000,0
30-05-2020 21:00,wCURE6d3bPkepu2,0,7278,6903158.000,0
15-06-2020 04:15,ZnxXDlPa8U1GXgE,0,0,6751747.000,0
01-06-2020 08:15,iCRJl6heRkivqQ3,6093.12,633.5,7305200.500,597.062
11-06-2020 09:30,adLQvlD726eNBSB,4589.88,726.25,6477670.250,450.413
17-05-2020 14:00,adLQvlD726eNBSB,7420.25,5915.38,6290358.375,725.625
17-05-2020 13:45,uHbuxQJl8lW7ozc,7982.88,5310,7056649.000,780.175
07-06-2020 21:30,1IF53ai7Xc0U56Y,0,8239,6363338.000,0
17-06-2020 03:30,ZnxXDlPa8U1GXgE,0,0,6764808.000,0
06-06-2020 15:30,iCRJl6heRkivqQ3,4378.5,6065.25,7347868.250,429.775
21-05-2020 15:45,uHbuxQJl8lW7ozc,5287.57,7367,7087478.000,518.443
04-06-2020 00:30,wCURE6d3bPkepu2,0,0,6930776.000,0
13-06-2020 03:00,adLQvlD726eNBSB,0,0,6488722.000,0
31-05-2020 14:00,ZnxXDlPa8U1GXgE,11248.1,5038.75,6648421.750,1097.79
01-06-2020 01:00,7JYdWkrLSPkdwr4,0,0,7727821.000,0
22-05-2020 23:30,sjndEbLyjtCKgGv,0,0,7072962.000,0
09-06-2020 14:45,z9Y9gH1T5YWrNuG,7729.71,5933.86,7197357.857,756.5
13-06-2020 20:45,adLQvlD726eNBSB,0,8774,6497496.000,0
09-06-2020 13:00,zBIq5rxdHJRwDNY,10314.4,4950.14,6528219.143,1006.93
09-06-2020 12:15,1BY6WEcLGh8j5v7,8553.5,3960.38,6435574.375,835.462
15-05-2020 11:00,rGa61gmuvPhdLxV,10648.9,2089.29,7113582.286,1039.53
02-06-2020 11:15,ZnxXDlPa8U1GXgE,7024.29,2986.86,6658429.857,687.829
09-06-2020 01:30,wCURE6d3bPkepu2,0,0,6967970.000,0
27-05-2020 21:45,7JYdWkrLSPkdwr4,0,6638,7698550.000,0
17-05-2020 10:15,bvBOhCH3iADSZry,8921.57,1861.86,6330509.857,872.829
09-06-2020 07:45,7JYdWkrLSPkdwr4,2536.38,294.5,7787087.500,248.925
08-06-2020 23:00,zVJPv84UY57bAof,0,8377,7302167.000,0
29-05-2020 16:00,7JYdWkrLSPkdwr4,6745.14,7389.14,7714217.143,660.671
14-06-2020 22:30,zVJPv84UY57bAof,0,7320,7344280.000,0
21-05-2020 23:00,McdE0feGgRqW7Ca,0,7993,7209055.000,0
26-05-2020 07:30,ih0vzX44oOqAx2f,3285.43,202,6264781.000,322.871
11-06-2020 14:00,wCURE6d3bPkepu2,6695.75,3664.62,6986067.625,655.812
10-06-2020 06:45,iCRJl6heRkivqQ3,1300.75,47.75,7373267.750,126.525
16-06-2020 20:00,z9Y9gH1T5YWrNuG,0,6201,7245385.000,0
05-06-2020 04:30,WRmjgnKYAwPKWDb,0,0,7182665.000,0
27-05-2020 12:00,ZnxXDlPa8U1GXgE,10654,3711.88,6616360.875,1040.22
08-06-2020 01:45,YxYtjZvoooNbGkE,0,0,7356967.000,0
29-05-2020 08:45,WRmjgnKYAwPKWDb,5657.71,670.857,7133531.857,554.486
26-05-2020 07:15,wCURE6d3bPkepu2,2418.62,128.75,6864778.750,237.175
20-05-2020 21:45,1IF53ai7Xc0U56Y,0,8997,6225427.000,0
08-06-2020 16:30,McdE0feGgRqW7Ca,5275.71,8109.71,7346311.714,517.3
12-06-2020 06:45,z9Y9gH1T5YWrNuG,690.714,20.1429,7211084.143,66.9286
06-06-2020 16:45,uHbuxQJl8lW7ozc,1329.43,6406.86,7208779.857,129.371
20-05-2020 19:30,sjndEbLyjtCKgGv,0,8777,7058061.000,0
25-05-2020 12:15,1IF53ai7Xc0U56Y,12899,4689,6262169.000,1257.66
22-05-2020 01:30,McdE0feGgRqW7Ca,0,0,7209055.000,0
07-06-2020 16:30,ZnxXDlPa8U1GXgE,3471.57,7767.43,6700821.429,340.743
07-06-2020 03:00,YxYtjZvoooNbGkE,0,0,7348812.000,0
13-06-2020 05:15,ih0vzX44oOqAx2f,0,0,6392263.000,0
21-05-2020 11:45,zVJPv84UY57bAof,12390.9,3589.75,7160768.750,1208.47
06-06-2020 18:00,WRmjgnKYAwPKWDb,231.714,6336,7196606.000,22.3571
28-05-2020 20:30,WRmjgnKYAwPKWDb,0,8323,7132861.000,0
08-06-2020 07:30,adLQvlD726eNBSB,2755.86,187.714,6453571.714,270.371
12-06-2020 03:30,YxYtjZvoooNbGkE,0,0,7385279.000,0
03-06-2020 01:45,iCRJl6heRkivqQ3,0,0,7317813.000,0
08-06-2020 12:15,zBIq5rxdHJRwDNY,8525.86,4273.86,6519184.857,834.129
02-06-2020 19:15,bvBOhCH3iADSZry,0,6842,6445487.000,0
08-06-2020 22:00,YxYtjZvoooNbGkE,0,8343,7365310.000,0
27-05-2020 17:45,ih0vzX44oOqAx2f,614.714,6546.29,6278837.286,59.5143
20-05-2020 10:00,pkci93gMrogZuBj,10207.2,1881.12,7203230.125,997.938
16-05-2020 21:45,uHbuxQJl8lW7ozc,0,6271,7051339.000,0
26-05-2020 10:45,adLQvlD726eNBSB,12155.8,2949,6358243.000,1185.91
18-05-2020 09:00,iCRJl6heRkivqQ3,1754.71,471.714,7198838.714,172
25-05-2020 09:15,McdE0feGgRqW7Ca,9138.62,1214.62,7233905.625,893.987
26-05-2020 00:00,uHbuxQJl8lW7ozc,0,0,7120696.000,0
29-05-2020 08:30,ZoEaEvLYb1n2sOq,5019.12,523,7202061.000,492.175
23-05-2020 22:15,YxYtjZvoooNbGkE,0,8559,7244680.000,0
28-05-2020 15:15,sjndEbLyjtCKgGv,9106,7278.5,7119843.500,890.775
22-05-2020 18:45,VHMLBKoKgIrUVDU,0,7360,7263721.000,0
26-05-2020 10:45,z9Y9gH1T5YWrNuG,12196.4,2826.12,7092266.125,1189.83
11-06-2020 08:00,YxYtjZvoooNbGkE,2555.62,186,7379873.000,250.625
10-06-2020 07:00,3PZuoBAID5Wc2HD,2226.38,97.875,7184016.875,218.287
16-05-2020 21:45,iCRJl6heRkivqQ3,0,6438,7190848.000,0
21-05-2020 11:45,pkci93gMrogZuBj,12264.8,3542.75,7213740.750,1196.19
14-06-2020 17:30,1IF53ai7Xc0U56Y,1050.62,7443.25,6414324.250,102.237
24-05-2020 20:30,1IF53ai7Xc0U56Y,0,8273,6257480.000,0
23-05-2020 15:30,wCURE6d3bPkepu2,8893,7467.5,6846692.500,870.075
23-05-2020 23:15,pkci93gMrogZuBj,0,8475,7233675.000,0
08-06-2020 12:45,7JYdWkrLSPkdwr4,6412.71,4784.57,7783294.571,628.114
03-06-2020 05:00,ZoEaEvLYb1n2sOq,0,0,7235727.000,0
25-05-2020 00:15,uHbuxQJl8lW7ozc,0,0,7111852.000,0
13-06-2020 16:30,iCRJl6heRkivqQ3,3595.25,8234.75,7399593.750,353.1
30-05-2020 08:30,YxYtjZvoooNbGkE,3543.75,478.875,7292981.875,348.363
25-05-2020 14:00,YxYtjZvoooNbGkE,11448.4,6597.5,7259248.500,1117.55
08-06-2020 11:45,1BY6WEcLGh8j5v7,9205.71,3585.43,6427335.429,900.343
18-05-2020 22:45,McdE0feGgRqW7Ca,0,5464,7185091.000,0
16-06-2020 13:30,wCURE6d3bPkepu2,8425.25,4323.12,7020767.125,824.125
31-05-2020 18:45,7JYdWkrLSPkdwr4,0,5843,7727821.000,0
15-05-2020 10:15,ZnxXDlPa8U1GXgE,7869.86,1494.86,6523666.857,769.843
17-05-2020 17:45,7JYdWkrLSPkdwr4,855.143,7506.71,7623043.714,82.9857
01-06-2020 11:30,1IF53ai7Xc0U56Y,13064.9,3526.71,6314958.714,1274.53
13-06-2020 07:30,VHMLBKoKgIrUVDU,3515.57,208.571,7421122.571,345.6
02-06-2020 04:00,7JYdWkrLSPkdwr4,0,0,7733624.000,0
31-05-2020 17:00,WRmjgnKYAwPKWDb,1972.29,5685,7153714.000,193.357
15-05-2020 13:15,z9Y9gH1T5YWrNuG,6558.29,3836,7011702.000,642.414
04-06-2020 22:15,zBIq5rxdHJRwDNY,0,0,6492579.000,0
17-05-2020 05:00,wCURE6d3bPkepu2,0,0,6795470.000,0
27-05-2020 21:00,iCRJl6heRkivqQ3,0,0,7274692.000,0
27-05-2020 18:45,ih0vzX44oOqAx2f,0,6564,6278855.000,0
26-05-2020 01:00,VHMLBKoKgIrUVDU,0,0,7289525.000,0
15-06-2020 15:00,1BY6WEcLGh8j5v7,6067,5336,6473011.000,594.5
14-06-2020 18:45,wCURE6d3bPkepu2,0,7329,7009698.000,0
08-06-2020 15:45,1IF53ai7Xc0U56Y,6095.62,7703.38,6371041.375,597.025
17-06-2020 12:30,rGa61gmuvPhdLxV,10173.5,3441.75,7354388.750,993.913
16-06-2020 23:00,pkci93gMrogZuBj,0,6261,7409478.000,0
22-05-2020 13:00,uHbuxQJl8lW7ozc,9309.14,4425.57,7092401.571,908.914
25-05-2020 12:15,3PZuoBAID5Wc2HD,12885.4,4711.71,7066279.714,1256.34
17-05-2020 21:30,ZnxXDlPa8U1GXgE,0,7586,6542738.000,0
16-05-2020 07:00,YxYtjZvoooNbGkE,1531,70,7186327.000,149.55
27-05-2020 10:45,zVJPv84UY57bAof,9090.25,2324.88,7207707.875,888.038
31-05-2020 22:00,YxYtjZvoooNbGkE,0,5970,7305739.000,0
20-05-2020 17:30,7JYdWkrLSPkdwr4,1805,8702,7643910.000,176.9
11-06-2020 18:45,z9Y9gH1T5YWrNuG,0,5599,7211064.000,0
21-05-2020 22:00,7JYdWkrLSPkdwr4,0,0,7651635.000,0
02-06-2020 13:15,bvBOhCH3iADSZry,11322,4316.75,6442961.750,1105.09
17-06-2020 19:00,uHbuxQJl8lW7ozc,0,5967,7287002.000,0
10-06-2020 06:00,uHbuxQJl8lW7ozc,87.125,0.5,7233863.500,8.4
21-05-2020 14:00,YxYtjZvoooNbGkE,9593.25,5927,7227221.000,936.775
01-06-2020 23:00,iCRJl6heRkivqQ3,0,5781,7310348.000,0
18-05-2020 04:15,wCURE6d3bPkepu2,0,0,6803000.000,0
12-06-2020 21:00,1IF53ai7Xc0U56Y,0,5903,6398227.000,0
31-05-2020 22:15,3PZuoBAID5Wc2HD,0,5816,7115304.000,0
15-05-2020 10:15,zBIq5rxdHJRwDNY,7940,1551.75,6340931.750,776.375
15-05-2020 05:30,uHbuxQJl8lW7ozc,0,0,7038681.000,0
02-06-2020 08:45,z9Y9gH1T5YWrNuG,7483.29,885,7140713.000,732.586
24-05-2020 10:45,wCURE6d3bPkepu2,11412,2295.62,6850125.625,1113.42
24-05-2020 02:15,ZnxXDlPa8U1GXgE,0,0,6587728.000,0
01-06-2020 06:30,bvBOhCH3iADSZry,892.625,21.375,6433288.375,86.6625
06-06-2020 05:15,3PZuoBAID5Wc2HD,0,0,7152486.000,0
05-06-2020 15:45,bvBOhCH3iADSZry,8329.29,6064.71,6466250.714,815.114
10-06-2020 23:00,YxYtjZvoooNbGkE,0,6419,7379687.000,0
11-06-2020 20:45,3PZuoBAID5Wc2HD,0,5717,7196186.000,0
01-06-2020 14:00,WRmjgnKYAwPKWDb,2602.14,5033.57,7158899.571,254.943
17-06-2020 01:30,WRmjgnKYAwPKWDb,0,0,7267579.000,0
10-06-2020 08:15,bvBOhCH3iADSZry,2748.86,460.571,6493807.571,269.929
18-05-2020 19:30,WRmjgnKYAwPKWDb,0,5348,7054452.000,0
28-05-2020 10:30,rGa61gmuvPhdLxV,9549.62,2426,7208975.000,933.3
31-05-2020 05:30,sjndEbLyjtCKgGv,0,0,7136255.000,0
12-06-2020 15:45,ZnxXDlPa8U1GXgE,4629,5340.75,6735242.750,454.188
07-06-2020 18:15,sjndEbLyjtCKgGv,309.714,6892.29,7192548.286,29.8857
18-05-2020 06:00,ZnxXDlPa8U1GXgE,92.75,0.625,6542738.625,8.95
30-05-2020 17:45,iCRJl6heRkivqQ3,1038.71,7309,7298562.000,100.943
31-05-2020 01:00,wCURE6d3bPkepu2,0,0,6903158.000,0
03-06-2020 04:45,ZnxXDlPa8U1GXgE,0,0,6662968.000,0
10-06-2020 12:15,ZnxXDlPa8U1GXgE,9920.57,3292.14,6721064.143,968.886
06-06-2020 04:45,7JYdWkrLSPkdwr4,0,0,7764140.000,0
10-06-2020 06:00,wCURE6d3bPkepu2,95.625,0.375,6975980.375,9.2375
15-05-2020 07:45,iCRJl6heRkivqQ3,2000.14,222.714,7178214.714,196.086
19-05-2020 17:00,wCURE6d3bPkepu2,2700.25,6835.12,6815228.125,265.012
30-05-2020 18:00,YxYtjZvoooNbGkE,663.25,7250.38,7299753.375,64.2375
28-05-2020 05:15,bvBOhCH3iADSZry,0,0,6405833.000,0
23-05-2020 07:30,zVJPv84UY57bAof,3245.86,148.143,7172442.143,319.057
16-05-2020 12:30,ZoEaEvLYb1n2sOq,10442.9,3474.14,7107834.143,1020.66
04-06-2020 01:45,sjndEbLyjtCKgGv,0,0,7163293.000,0
17-05-2020 19:00,z9Y9gH1T5YWrNuG,0,7486,7028226.000,0
08-06-2020 11:45,adLQvlD726eNBSB,10296.4,3987.57,6457371.571,1005.54
05-06-2020 04:45,zBIq5rxdHJRwDNY,0,0,6492579.000,0
07-06-2020 11:30,WRmjgnKYAwPKWDb,11819.6,3069,7199680.000,1153.6
30-05-2020 20:00,1IF53ai7Xc0U56Y,0,7332,6305543.000,0
25-05-2020 17:45,wCURE6d3bPkepu2,488.375,8836.75,6864627.750,47.2375
17-06-2020 15:30,sjndEbLyjtCKgGv,846.429,5448.86,7261242.857,82.1286
23-05-2020 20:00,rGa61gmuvPhdLxV,0,8152,7175293.000,0
17-06-2020 03:00,ih0vzX44oOqAx2f,0,0,6420371.000,0
11-06-2020 05:15,adLQvlD726eNBSB,0,0,6476944.000,0
17-05-2020 12:30,adLQvlD726eNBSB,7258.88,4622.25,6289065.250,710.388
16-06-2020 05:15,wCURE6d3bPkepu2,0,0,7016444.000,0
04-06-2020 11:15,iCRJl6heRkivqQ3,9839.71,2874,7328570.000,961.071
28-05-2020 08:45,zBIq5rxdHJRwDNY,7130.62,822.125,6434905.125,698.288
01-06-2020 15:00,WRmjgnKYAwPKWDb,3005.57,5387.71,7159253.714,295.014
21-05-2020 08:15,zBIq5rxdHJRwDNY,5642.88,475.875,6381337.875,553.038
05-06-2020 20:45,ih0vzX44oOqAx2f,0,0,6344476.000,0
12-06-2020 10:00,z9Y9gH1T5YWrNuG,5799.38,1046.75,7212110.750,568.312
04-06-2020 23:15,zVJPv84UY57bAof,0,0,7271273.000,0
18-05-2020 19:30,pkci93gMrogZuBj,0,5364,7194411.000,0
18-05-2020 07:45,adLQvlD726eNBSB,1814.86,285.429,6292595.429,177.786
15-06-2020 06:45,z9Y9gH1T5YWrNuG,1475.5,53.375,7232521.375,144.025
30-05-2020 15:00,VHMLBKoKgIrUVDU,9569.71,5825.57,7326884.571,935.914
10-06-2020 14:15,wCURE6d3bPkepu2,9190,5203.38,6981183.375,898.913
16-06-2020 14:15,wCURE6d3bPkepu2,4477.29,4781.14,7021225.143,439.5
18-05-2020 05:45,zVJPv84UY57bAof,0,0,7136015.000,0
05-06-2020 06:45,iCRJl6heRkivqQ3,1372.29,37,7334037.000,133.757
15-05-2020 07:15,YxYtjZvoooNbGkE,2022,125.25,7180091.250,198.225
07-06-2020 13:00,z9Y9gH1T5YWrNuG,0,4021,7181310.000,0
31-05-2020 18:00,zVJPv84UY57bAof,677.714,6032.57,7242009.571,65.7
14-06-2020 17:00,zBIq5rxdHJRwDNY,1789.38,7196.12,6565018.125,175.363
19-05-2020 19:15,1BY6WEcLGh8j5v7,0,6449,6290097.000,0
31-05-2020 19:15,uHbuxQJl8lW7ozc,0,6081,7165353.000,0
29-05-2020 20:30,WRmjgnKYAwPKWDb,0,8038,7140899.000,0
30-05-2020 23:00,1BY6WEcLGh8j5v7,0,6754,6372128.000,0
17-06-2020 09:45,ih0vzX44oOqAx2f,5563.88,1095.38,6421466.375,545.312
22-05-2020 09:00,zBIq5rxdHJRwDNY,5259.38,869.125,6389468.125,515.575
17-06-2020 05:45,1BY6WEcLGh8j5v7,0,0,6479798.000,0
22-05-2020 13:00,wCURE6d3bPkepu2,9934.14,4309,6836364.000,969.8
13-06-2020 02:30,z9Y9gH1T5YWrNuG,0,0,7216867.000,0
31-05-2020 14:15,zVJPv84UY57bAof,7180,5210.57,7241187.571,701.686
12-06-2020 18:45,VHMLBKoKgIrUVDU,0,5903,7420914.000,0
30-05-2020 05:30,ZnxXDlPa8U1GXgE,0,0,6636066.000,0
28-05-2020 01:15,WRmjgnKYAwPKWDb,0,0,7124538.000,0
23-05-2020 18:45,YxYtjZvoooNbGkE,0,8559,7244680.000,0
02-06-2020 16:45,sjndEbLyjtCKgGv,3160.25,7242.5,7155250.500,310.188
29-05-2020 16:30,ih0vzX44oOqAx2f,4015.71,7615.86,6294785.857,394.571
24-05-2020 19:00,WRmjgnKYAwPKWDb,0,8091,7101117.000,0
22-05-2020 13:15,ZoEaEvLYb1n2sOq,10332.6,4495.43,7151180.429,1008.71
11-06-2020 04:15,ih0vzX44oOqAx2f,0,0,6381032.000,0
08-06-2020 05:45,sjndEbLyjtCKgGv,0,0,7192554.000,0
12-06-2020 00:15,z9Y9gH1T5YWrNuG,0,0,7211064.000,0
06-06-2020 23:30,3PZuoBAID5Wc2HD,0,6496,7158982.000,0
15-05-2020 17:15,zBIq5rxdHJRwDNY,2371.62,6318.38,6345698.375,232.55
12-06-2020 18:45,uHbuxQJl8lW7ozc,0,5888,7252094.000,0
19-05-2020 19:45,YxYtjZvoooNbGkE,0,6878,7212476.000,0
15-05-2020 22:15,McdE0feGgRqW7Ca,0,6471,7165435.000,0
08-06-2020 00:45,adLQvlD726eNBSB,0,0,6453384.000,0
17-05-2020 02:15,WRmjgnKYAwPKWDb,0,0,7041430.000,0
17-06-2020 17:30,McdE0feGgRqW7Ca,1369.8,5920.4,7408515.400,133.32
03-06-2020 21:00,McdE0feGgRqW7Ca,0,8010,7308369.000,0
02-06-2020 22:00,zBIq5rxdHJRwDNY,0,7421,6476454.000,0
17-05-2020 16:30,z9Y9gH1T5YWrNuG,4057.5,7185.25,7027925.250,398.062
16-06-2020 16:45,7JYdWkrLSPkdwr4,2157.71,5964.71,7840763.714,211.543
03-06-2020 01:45,wCURE6d3bPkepu2,0,0,6922869.000,0
19-05-2020 06:00,wCURE6d3bPkepu2,0,0,6808393.000,0
22-05-2020 20:00,ZnxXDlPa8U1GXgE,0,7275,6579139.000,0
24-05-2020 14:45,ih0vzX44oOqAx2f,8336,6426.25,6255364.250,815.562
02-06-2020 14:30,pkci93gMrogZuBj,9965.25,5780.62,7306080.625,973.075
13-06-2020 19:45,7JYdWkrLSPkdwr4,0,8435,7820852.000,0
20-05-2020 05:30,ZoEaEvLYb1n2sOq,0,0,7130332.000,0
22-05-2020 13:00,sjndEbLyjtCKgGv,9814.29,4280,7070166.000,1044.9
04-06-2020 09:15,adLQvlD726eNBSB,7417.25,1180,6423447.000,725.975
03-06-2020 23:15,McdE0feGgRqW7Ca,0,8010,7308369.000,0
22-05-2020 18:15,bvBOhCH3iADSZry,104,6758.88,6368906.875,10.0125
22-05-2020 11:00,3PZuoBAID5Wc2HD,8699.86,2279.57,7039580.571,849.986
07-06-2020 00:00,bvBOhCH3iADSZry,0,0,6473124.000,0
17-06-2020 00:00,WRmjgnKYAwPKWDb,0,0,7267579.000,0
31-05-2020 00:00,YxYtjZvoooNbGkE,0,908.25,7299769.000,0
06-06-2020 01:30,1IF53ai7Xc0U56Y,0,0,6348557.000,0
09-06-2020 16:15,WRmjgnKYAwPKWDb,5357,7436.38,7220437.375,525.1
18-05-2020 19:00,1IF53ai7Xc0U56Y,0,5453,6209806.000,0
30-05-2020 07:00,sjndEbLyjtCKgGv,1702,74.4286,7129103.429,166.614
15-05-2020 01:15,z9Y9gH1T5YWrNuG,0,0,7007866.000,0
09-06-2020 07:45,1BY6WEcLGh8j5v7,2376.71,266.857,6431880.857,233.2
25-05-2020 19:15,zBIq5rxdHJRwDNY,0,8443,6420201.000,0
15-06-2020 21:30,pkci93gMrogZuBj,0,6795,7403217.000,0
19-05-2020 01:15,wCURE6d3bPkepu2,0,0,6808393.000,0
17-06-2020 22:00,pkci93gMrogZuBj,0,5952,7415430.000,0
03-06-2020 11:15,ih0vzX44oOqAx2f,9167.71,2413.29,6323724.286,896.771
28-05-2020 00:15,1IF53ai7Xc0U56Y,0,0,6281462.000,0
26-05-2020 17:00,ih0vzX44oOqAx2f,4187.57,7607.14,6272186.143,410.743
07-06-2020 02:00,3PZuoBAID5Wc2HD,0,0,7158982.000,0
09-06-2020 15:00,1IF53ai7Xc0U56Y,8264.38,6724.62,6378557.625,808.775
24-05-2020 03:00,z9Y9gH1T5YWrNuG,0,0,7072762.000,0
23-05-2020 14:30,7JYdWkrLSPkdwr4,7499.29,6672,7665442.000,734.2
03-06-2020 14:15,YxYtjZvoooNbGkE,9647.14,5630.57,7324559.571,943.414
03-06-2020 02:00,z9Y9gH1T5YWrNuG,0,0,7147274.000,0
16-06-2020 07:45,uHbuxQJl8lW7ozc,3635.12,249,7274992.000,357.075
11-06-2020 23:15,1IF53ai7Xc0U56Y,0,5704,6392324.000,0
08-06-2020 18:45,rGa61gmuvPhdLxV,0,8291,7295964.000,0
30-05-2020 23:30,VHMLBKoKgIrUVDU,0,7270,7328329.000,0
31-05-2020 16:30,3PZuoBAID5Wc2HD,1840.71,5570.14,7115058.143,180.429
17-05-2020 04:30,ZoEaEvLYb1n2sOq,0,0,7110744.000,0
15-06-2020 12:15,VHMLBKoKgIrUVDU,5811.86,4094.86,7441149.857,569.514
16-05-2020 10:45,ZoEaEvLYb1n2sOq,8363.62,2074.5,7106434.500,818.35
24-05-2020 13:15,1IF53ai7Xc0U56Y,12267.7,5411.43,6254618.429,1196.09
20-05-2020 21:00,z9Y9gH1T5YWrNuG,0,8796,7049261.000,0
18-05-2020 15:00,z9Y9gH1T5YWrNuG,7691.43,4129.43,7032355.429,752.971
20-05-2020 20:15,7JYdWkrLSPkdwr4,0,8772,7643980.000,0
15-05-2020 22:45,wCURE6d3bPkepu2,0,6329,6788927.000,0
17-06-2020 18:30,zBIq5rxdHJRwDNY,74.8571,5816.14,6583368.143,7.22857
30-05-2020 13:00,1BY6WEcLGh8j5v7,8013.43,3431.57,6368805.571,784.329
10-06-2020 11:00,WRmjgnKYAwPKWDb,5167.14,2211.71,7223189.714,506.543
23-05-2020 17:45,uHbuxQJl8lW7ozc,1622.43,8424.71,7103677.714,158.871
01-06-2020 01:15,1BY6WEcLGh8j5v7,0,0,6377931.000,0
16-05-2020 20:45,ih0vzX44oOqAx2f,0,6450,6197810.000,0
15-05-2020 22:00,iCRJl6heRkivqQ3,0,6418,7184410.000,0
13-06-2020 13:45,iCRJl6heRkivqQ3,9233,5914.43,7397273.429,902.686
03-06-2020 16:15,z9Y9gH1T5YWrNuG,4170.5,7296.88,7154570.875,409.1
24-05-2020 11:30,McdE0feGgRqW7Ca,11529.6,3154.71,7227790.714,1124.97
04-06-2020 20:00,7JYdWkrLSPkdwr4,0,7999,7756621.000,0
22-05-2020 07:30,bvBOhCH3iADSZry,4205.88,232.875,6362380.875,413.175
