Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
24.810,62.29,0.072,33720.79470,21106,16281.6
8.650,89.40,0.081,24492.20339,14753.8,13719.8
28.080,41.11,4.903,39591.20977,26370.9,24809.5
14.270,77.30,4.915,23078.23009,11761.7,10672.8
5.524,87.70,0.088,24443.54430,16117.9,13301.2
14.130,89.80,0.258,29339.41873,17442.8,14801.5
27.190,65.99,4.921,37737.26970,23428.5,21764
15.340,66.83,0.071,31874.43038,21045.6,16458.8
28.650,62.85,4.908,39139.93355,28070.9,33529.7
20.460,69.02,0.275,25677.87611,16061.5,10502.1
15.170,58.21,0.080,22765.42373,13178.1,13858.7
16.190,82.00,0.072,24304.84392,13373.5,15447.3
27.620,34.94,4.907,39482.53052,25990.7,22787.2
30.060,51.77,0.068,35386.49007,20020.8,22803.7
14.400,86.40,0.070,23790.22605,13113.2,15429.8
28.230,42.51,4.909,38642.39203,24835.4,33511.6
11.390,85.20,0.082,22156.65399,16790.4,8280.43
18.560,60.65,0.081,32672.68085,21032.9,16182.6
18.310,86.20,4.922,35856.78689,22057,21757.4
20.040,78.50,4.909,28282.17536,17977.2,18188.8
13.680,78.40,0.084,20781.74905,15339.7,9732.53
10.930,53.59,0.086,36723.03797,23963.5,23334.9
22.640,75.20,4.917,29130.59603,16080.2,15330.5
11.810,71.90,0.081,20282.55319,10920.7,10892.9
23.220,47.37,0.071,46550.46358,28395.8,28935.9
10.900,76.10,0.082,29796.45570,19772.6,14035.7
18.840,63.45,0.083,24147.93443,14455.7,14557.4
28.700,74.80,4.903,38005.77137,29020.5,29341.7
8.360,90.10,0.083,21025.09506,15431.7,9455.94
13.340,74.60,0.085,42130.63291,26618.8,25573
16.490,60.45,0.087,31914.82890,25561.2,9553.9
20.440,81.70,0.068,22416.95364,11885.2,11543.6
22.520,52.84,0.084,30443.07692,26315.7,11311.8
19.820,61.19,0.085,34808.00861,19400.4,19275.6
8.220,86.30,4.915,24815.20913,19636.7,7243.22
19.240,68.06,0.150,26837.52212,15885.7,14385.3
10.370,89.30,0.072,22892.93617,12841.5,14609
20.570,67.76,4.923,34081.57377,21120.7,17151.7
7.370,59.83,0.086,22356.61017,13521,13088.8
25.650,89.30,4.912,28870.32186,20155.4,22335.8
25.280,60.09,4.905,46500.99668,30740.5,43386.8
6.573,63.64,0.084,22631.18644,13506.4,13980.3
18.920,75.70,4.918,30065.31148,19597.5,13846.2
15.520,86.40,0.073,23455.41442,12937.3,15156.4
8.560,88.50,0.087,26177.36170,16500,11218.1
19.560,57.99,4.905,28710.49945,19718.3,21306.6
30.920,34.68,4.915,45046.64452,28484.8,34192.5
7.660,88.60,0.085,21758.64407,12627.4,13887.7
15.180,69.66,0.075,24590.05382,13905.1,16535.3
19.240,88.80,0.079,37263.54486,25162.7,12197
22.180,60.85,4.920,40899.82301,22617.9,21292.6
24.590,51.65,0.287,40154.33628,26794.2,13402.7
15.760,87.40,4.917,25457.31148,15778.3,15379.4
22.230,71.50,0.068,33104.24508,18336.1,12272.8
10.630,79.40,4.916,36298.98305,22201.8,22681.1
20.740,54.51,0.076,31447.49193,16196.3,19083.6
16.430,89.40,4.910,26162.36066,17283,11840.6
12.980,70.60,0.079,35090.84746,20936.2,21870.6
24.740,65.55,4.904,31472.23085,22181.6,22077
35.440,28.61,4.908,41899.04550,29784.6,28053.7
23.130,42.84,0.085,34721.20560,22160.9,17931.6
10.130,84.20,4.914,22460.33898,13823.7,10524.3
34.250,34.62,4.910,42342.05980,30026.6,33945.4
12.570,49.44,4.922,42620.33898,25258.4,24655.1
16.200,85.80,0.069,34938.21313,19143.8,20101.8
14.180,74.80,0.073,46165.78723,24954.9,24752.9
9.770,85.90,0.079,22272.24335,17799.3,10066.7
19.770,69.41,0.070,36800.00000,29402.5,17522.9
22.910,74.80,4.911,36001.59468,24319,30499.1
21.800,79.10,0.072,29791.78808,19695.2,14166.6
24.490,75.50,4.909,29893.18535,20068,19892.2
18.600,80.50,4.914,25214.17943,15718.3,10784.7
20.440,43.10,0.087,32381.53846,24582.6,13364.8
20.980,86.50,0.066,42507.01987,26345.1,25485.8
20.280,68.55,4.917,46205.90164,27666.9,26234.8
18.280,70.80,0.078,25545.44262,14990.7,14977.2
15.480,87.30,0.074,19390.76923,13340.1,7240.48
24.220,87.40,4.914,30668.97010,20924.1,24305.3
28.630,42.85,4.907,39335.49390,26906.9,26801.8
14.960,69.84,0.082,29661.82992,16863.5,19578.2
27.130,64.09,4.926,37213.05216,23135.8,21414.9
15.960,72.90,0.081,37661.53846,30101.7,16221.7
12.400,78.50,0.072,34578.46154,28911.6,14920.5
24.010,54.38,0.086,45109.49672,29027.8,19806.9
16.220,53.12,4.917,30898.46154,24132.6,11236.6
17.790,63.72,4.916,35392.40506,20899.7,17199
11.950,82.30,0.076,43272.91139,26294.2,25035.2
13.160,53.67,0.087,34645.78723,20495.1,20972.9
11.480,88.20,0.081,19716.68461,10103.5,11269.8
20.620,88.40,0.069,37471.78808,23467.4,22833.2
15.050,66.66,0.082,41461.01695,23883.3,25668.2
9.210,85.00,0.080,19747.52852,15324.9,8147.9
21.490,48.95,4.902,24056.47059,15916.8,16798.5
16.110,68.28,0.085,37991.48936,23224.4,21582.6
15.570,81.20,4.910,44364.25532,26261,25623.9
14.550,62.88,0.081,30953.89831,18944.7,15277
31.410,38.28,4.928,34662.28635,20269.5,16738.3
20.310,89.10,0.077,46729.10284,28986.7,19474.3
15.350,82.80,0.073,37598.10549,20122.6,23994.2
21.730,90.20,0.313,24403.53982,14478.6,9843.19
12.430,76.40,0.083,27605.10638,16580.5,11746.5
23.030,69.68,4.920,32054.55738,20043.3,15175.4
20.300,66.94,0.069,34061.53846,26773.1,19159.5
12.870,70.40,0.083,18500.38023,13837.4,7998.08
23.100,48.45,4.924,32104.71475,18813.8,18717.1
13.780,82.80,0.084,23483.07692,16583.1,13769.6
25.100,69.95,0.067,49027.12542,32400,38682.9
12.930,56.53,0.082,33782.27848,21756.8,17788.9
14.150,83.70,0.085,22892.93617,13704.9,13970.3
16.370,79.30,0.075,34113.58450,16636.3,18647.3
25.420,69.06,4.911,46928.37209,30148.1,38199.2
16.240,86.60,4.921,26137.18033,16398.8,15595.1
7.440,89.10,0.082,21270.50847,13302.1,13424.6
13.010,53.92,0.082,33016.70886,20739.2,17465.1
13.100,77.90,0.077,36364.55696,23059,23635.7
27.060,39.53,0.078,31135.47541,18312.1,18311.9
21.220,78.70,4.918,44430.68852,27072.4,26333.9
25.750,44.78,0.294,36904.77876,19889.8,15603.2
8.240,54.46,0.091,22496.94915,13327.7,14918.1
22.760,83.70,0.057,31625.78073,20946.8,25004.2
26.170,57.73,4.908,49570.52164,33323.8,36299.4
24.210,85.90,4.915,30082.12625,19678.5,23570.2
13.660,75.60,0.073,26054.23729,15399.4,16637.4
15.830,58.16,0.078,32047.65957,19752.4,15578.7
24.510,68.65,4.922,35882.38411,20488.6,23412.2
23.110,57.13,4.919,33381.23894,18303.1,13761.6
25.070,93.10,4.908,24881.15427,16095.5,16497.6
25.450,80.70,4.916,36875.48173,27474.7,35493.9
25.400,67.89,0.270,35203.53982,21469,15809.1
9.030,85.40,0.083,18263.11787,13185.6,6223.29
12.750,72.00,0.081,25491.06383,15168.3,16734.2
23.910,45.57,0.069,46080.00000,28118.9,28752.7
18.380,83.40,4.916,21478.81967,13062.5,11560.8
9.700,79.00,0.084,27625.85551,23484.5,12112.4
25.650,84.60,4.924,38472.45283,24029.1,19657.4
21.470,66.70,4.918,35277.63934,22878,17845.5
4.785,86.40,0.083,25423.57414,20196.4,8084.51
18.370,74.50,0.068,47036.85246,27804.3,26392.2
24.880,85.40,4.916,28481.06312,20559.5,25389.8
25.960,39.41,4.918,30766.21444,21674.7,12763
18.720,87.50,0.067,25281.04918,14752.9,15490.2
15.150,75.70,4.916,29363.74468,17282.9,13889
9.370,84.60,0.089,21332.65823,13739.8,13948.9
21.790,41.84,0.073,32699.93541,20393.9,16750.5
18.080,65.78,0.087,22529.54048,18997.1,8800.49
10.970,54.72,0.086,39214.17722,25925.8,24520.5
19.570,44.96,0.083,31756.65399,24563.4,9490.52
25.010,46.28,0.072,31412.45902,19530.7,17909.6
17.440,87.10,4.914,29020.56893,19404.1,9115.62
19.960,89.20,0.276,26443.06346,16476.3,12056.9
14.290,51.11,0.092,39847.90875,34457.2,16174.8
20.030,58.19,0.072,33363.93443,18969.7,18580.1
26.900,60.79,0.307,32387.25664,21644.9,16309.2
22.870,81.20,0.276,31291.32743,18778.4,13955.8
15.410,87.20,0.068,25583.21311,15811.8,11799.8
23.000,60.79,4.923,26140.55494,16658.1,14890.5
15.610,72.20,0.073,36407.66416,19939.3,25262.5
16.200,70.80,0.081,44915.74468,21954.9,25734.2
34.020,30.18,4.907,40237.07641,27030.4,27775.7
31.190,45.46,4.920,41110.96346,28386.1,30794.3
14.680,78.00,0.072,39809.23077,33954.5,16522.4
10.310,79.20,0.076,24972.15190,16785.4,16586
25.790,61.07,4.920,41992.05298,26715.6,32882.2
12.040,86.60,0.087,23260.59574,13858.5,14388.4
14.300,64.65,0.083,22570.16949,13914.9,13789.3
22.010,53.01,0.082,43687.86885,24828.5,26007.4
16.390,77.60,0.070,30910.72848,19313.5,18538.3
27.300,53.69,4.904,38342.59136,31363.3,26118.8
29.030,48.12,4.923,38926.34850,26363.3,25507.7
27.750,79.10,4.903,41023.21865,32734.5,38628.7
9.860,86.70,4.921,33144.40678,20031.6,15942.8
27.310,74.70,4.921,37513.51831,24082.4,26687.4
23.030,59.92,4.923,44743.98249,24927.4,19427.6
23.450,40.49,4.921,42844.32787,24256.3,25476.9
22.130,80.40,4.911,21719.60133,12611.4,15611
27.250,70.40,4.912,33603.18937,24383.5,29155.5
26.690,43.81,0.303,37949.73451,23931.4,14726.5
13.570,60.31,4.926,39762.38298,23268.3,23783.2
19.970,76.10,4.922,46155.54098,27429.1,26194
14.980,69.80,0.076,22116.45570,13583,14955.2
13.020,57.04,0.081,24083.38983,14458.4,14808.1
24.580,50.42,4.978,36501.00656,22010.8,12004.4
18.250,70.50,4.915,44915.74468,22507.3,24363.9
21.820,61.06,0.104,37900.04376,23769.7,17385
32.150,35.05,4.907,40428.43854,30550.6,31300.4
18.240,63.42,4.918,34231.89873,20615.2,16620.7
24.900,60.72,4.907,25565.98007,17024.1,18292.2
12.580,85.70,0.079,23982.43272,12680.7,16570.2
10.520,87.60,0.074,25956.76596,14904.9,16008.4
15.430,61.66,0.081,31298.68676,18733.2,19857.5
25.780,37.44,4.918,29178.21313,17211.8,17355.6
21.560,45.55,4.921,26780.17699,14527.2,12826.1
21.100,82.60,0.070,45431.52318,27737.2,27264
16.040,86.30,0.082,24658.25619,13523.8,16232.7
14.150,41.52,0.076,29712.54753,26430.2,12077.8
22.130,88.90,0.285,29551.85841,18291.9,12979.1
11.140,83.10,0.077,23735.38462,17988.8,10450.1
14.280,46.60,0.084,42516.61017,24383,25315.1
24.270,93.50,4.922,25271.12098,15875,17599
18.610,87.80,4.916,26302.30088,14942.6,11914.2
14.170,69.53,0.083,42217.62712,24623.7,25847.6
22.580,82.90,4.915,27878.14570,17307.7,20298.8
22.300,70.30,4.921,27112.27525,15818,14992.9
10.980,85.80,0.079,23089.02128,13361,14225.8
19.060,85.00,0.068,26401.57377,15856.3,12557.7
11.670,88.70,0.085,22953.19699,12207.7,13218.9
24.960,53.61,4.920,33729.04918,21187.6,17175.1
17.230,86.10,4.916,26136.63717,17842.8,7601.55
11.490,75.80,0.080,23662.37288,14688.1,11548.9
19.420,79.30,0.071,29228.53392,22981.7,9570.82
24.250,85.90,4.917,28991.36213,19139.2,22654.4
24.900,41.34,4.218,29284.72131,17234.7,16662
24.340,41.04,4.920,36851.74468,19672,16031.6
26.840,74.00,4.913,37455.94684,25427.8,33174.2
25.440,39.73,0.081,45097.96721,26544.9,25284.5
29.280,38.83,4.923,33046.88742,20533.5,19755.3
9.980,72.70,0.086,26600.50633,17376.3,17251.1
17.800,75.60,0.067,32054.55738,19813,19343.8
14.230,38.25,0.078,30576.42586,26360.2,10130.1
15.020,87.20,0.070,22915.99569,10968.6,15051.6
21.710,67.26,0.297,34164.95575,20780.5,16685.8
13.360,73.70,0.100,20664.30380,12904.6,14267
13.620,61.50,4.918,31972.88136,19433.4,15595.4
17.100,78.30,0.082,27192.99781,17652.7,9197.33
25.060,77.10,4.911,32773.95349,21994.9,21822.9
20.870,89.60,4.917,30287.68212,18703.5,22975
24.570,41.25,4.919,31667.74468,21625.6,15456.8
14.380,89.10,0.076,21992.16362,12585.3,11345.5
26.700,66.12,4.974,43257.34513,26225.4,18974.5
14.250,74.50,0.071,44597.10638,26608.5,24903.9
14.130,68.98,0.073,35676.61017,21931.9,16440.6
30.300,65.22,4.904,41649.72253,32004.6,29341.7
13.610,52.44,4.921,25681.02128,13434.1,12971.6
15.570,85.90,0.081,23495.38462,19015.3,11022.7
20.300,80.40,4.916,40509.05908,25117.8,17945.3
14.410,91.10,0.068,21138.88525,12817.3,11088.6
23.980,78.10,4.924,37044.95575,23209.1,14214.7
19.170,79.60,4.915,26524.98906,16431.5,11549.2
12.020,71.80,4.918,18996.92308,12905,6610.12
28.440,36.46,4.920,38438.14570,23437.4,19968
17.000,29.62,0.087,35957.46835,21702.1,16933
16.840,37.18,0.082,31606.77966,18167.8,16093.3
15.160,60.79,4.921,25920.00000,13759.8,14614.8
15.320,65.52,0.080,23717.28814,14370.8,14947.1
15.900,83.40,4.915,23361.40044,16760.2,10703
24.890,67.66,4.912,34016.60377,22280.5,19621.3
16.520,63.75,4.923,23969.62025,14742.9,15007.2
17.780,88.50,4.916,28749.58425,16924.5,12669.7
28.980,58.83,4.911,40479.46844,28351.9,29667.6
20.290,65.72,4.922,28658.46154,21045.9,11930.6
10.620,80.90,0.087,38242.02532,24269.9,23583.6
25.250,61.12,4.903,26873.62126,18121.5,21618.1
17.230,72.00,0.083,29547.57447,19093.9,13680
11.510,85.90,0.072,26545.02128,15409.8,16124.5
13.960,87.40,0.082,20670.76923,16244.6,7974.94
15.640,75.20,0.075,32955.13308,27078.2,12429.3
15.370,77.30,4.912,26084.05063,16030.4,11849.6
14.710,63.97,0.080,27918.98734,18835.3,17829.4
24.840,65.53,0.069,34165.82781,21304.4,16435.2
10.340,66.58,0.084,21508.08511,12614.6,12942.6
21.940,69.54,4.925,34685.90164,22484.2,16796.1
23.070,75.40,4.916,32578.40708,17943.9,13443.9
15.000,86.70,0.077,44678.75135,24140.5,28637.1
12.730,74.50,0.073,26067.69231,21878.9,11225.1
25.650,78.20,4.914,43069.23588,30292.4,40416.4
21.000,71.00,0.084,40364.11379,33109.5,19468.4
23.100,49.46,4.914,23626.84385,15030.4,14574.7
18.010,88.30,0.224,25923.14754,15696.6,15968.3
14.640,86.60,0.074,22098.46154,16404.5,10288.2
20.760,72.60,4.916,30299.00332,20301.3,23299.1
10.500,78.00,4.919,25454.29787,14593.9,12751
26.290,35.91,4.921,42957.87611,24477.8,19186.3
20.650,83.80,0.066,42685.03311,25001.7,26903.6
3.778,78.80,0.081,25409.62025,15614.6,15117.1
15.850,76.00,0.081,39086.15716,20738.5,26926.5
14.870,87.10,0.075,25954.10118,13934.4,16878.5
13.030,74.60,0.084,25169.49153,15672.9,11195.8
17.480,86.60,4.919,28164.19672,17557.9,17035.1
25.620,64.72,0.261,34872.21239,21139.7,15691.4
25.500,42.95,0.273,36165.66372,22636.6,15456.1
13.900,49.85,0.078,36309.87342,22599.4,17748.4
23.190,58.86,0.072,33275.80328,22298.5,16895.2
7.160,80.90,0.085,31430.88608,18124,15996.1
21.190,62.54,4.918,45736.68874,27651.1,27831.1
23.560,65.79,0.054,35577.21854,18621.2,23359
16.990,86.10,4.917,25444.72131,15596.3,15047.1
27.420,57.72,4.914,47317.47508,30691.1,42187.8
12.080,62.70,0.082,33211.91489,20568.3,16478.7
7.840,86.30,0.090,31898.73418,20491.2,14787.5
14.040,64.59,0.075,44419.40426,26480.5,25304.5
17.750,56.13,0.082,32457.72152,21749.5,16817.3
12.150,54.75,0.087,25095.38462,21455,11456.4
16.270,56.09,0.080,32955.25424,21687.5,16753.2
13.710,74.10,0.072,30819.66102,17817.6,14507.1
21.400,83.70,4.919,27691.32743,15111,13320.4
26.440,33.64,4.922,45136.99115,25824.9,21280.8
17.290,49.71,4.916,31114.93671,17317.9,16528.2
14.540,89.80,0.068,20361.50700,9491.24,13399.3
22.510,67.18,0.071,35768.25749,25606.8,27794.9
20.390,63.25,4.921,29827.22101,16961.8,13620.9
18.980,67.89,0.080,24082.64901,12596.3,14444.3
14.380,78.40,0.071,23215.20913,18314.8,7577.43
14.580,65.38,0.087,27116.96203,18426.7,17436.1
20.630,63.41,0.082,31856.45514,25308.3,9144.8
18.680,78.20,0.069,42882.09836,26121.4,26421.4
14.870,79.30,0.081,20925.72659,11522.2,12677.8
20.830,53.34,0.084,34057.53191,19909.8,18110.3
24.470,92.00,4.918,24030.89900,14107.3,11508
23.390,89.30,4.915,29801.46179,19716.5,24124.5
8.620,88.60,0.081,23396.92308,18435.1,7575.9
24.480,52.55,4.903,25283.90677,17273.9,16166.5
25.980,89.00,4.910,32111.52053,22588.4,21571.4
24.480,68.59,0.318,33476.81416,18744.7,15891.5
18.530,63.78,0.070,24996.92308,19030.2,12462.7
14.810,72.10,0.073,19576.70886,12499.7,13694.5
10.150,73.40,0.079,22821.26582,13966,14232.3
19.240,73.40,0.073,28153.84615,23801.7,16285.3
30.190,53.42,4.906,40626.85905,32190.9,24478.5
20.260,74.00,4.920,45425.31148,26834.7,25785.9
13.330,79.00,0.079,31692.30769,25921.5,13844.8
27.120,77.10,4.926,37532.69700,23778.2,26266.1
14.940,76.80,0.085,34871.48289,28101.9,15074.2
25.940,88.70,4.908,29337.00333,19687.9,18694.4
21.050,61.84,0.072,29950.76923,24419,16343.1
23.820,66.03,4.922,31316.81416,22273.6,13844
12.700,85.10,0.086,24902.80851,12804.9,14765.8
13.180,55.77,4.915,39166.77966,23777.5,24591.4
15.650,83.00,0.072,29438.62217,20577.2,17623.3
25.710,74.50,4.923,40147.77409,25313.9,29824.3
23.390,86.30,4.922,30871.29856,19322.9,20644.5
20.470,72.70,4.922,34232.65574,19478.6,16848.6
15.270,56.28,0.081,34529.49153,20713.7,20133.9
17.390,52.72,0.077,27950.76923,23054.1,12370.1
20.940,84.40,0.071,45024.63576,26434.9,28587.3
25.740,49.85,4.921,32108.53392,17615.4,12914.8
21.020,56.47,0.071,31600.00000,25910.3,17268.4
17.470,70.20,0.068,37002.49180,22625.4,17449.1
11.450,68.08,0.089,44129.62025,27767.8,26747
19.840,67.04,0.068,36276.92308,29380.2,17181.7
20.410,53.54,0.090,34051.58235,19660.7,20160
23.070,69.79,0.268,30953.62832,18763.4,16668.1
20.970,64.55,0.271,27640.35398,17244.1,13596.9
18.260,66.24,0.077,32116.92308,27424,12977.3
24.940,53.89,4.923,32742.05980,22177.2,28372.2
18.940,52.60,0.081,35441.31148,21117,21600
21.620,57.12,0.072,32023.14894,20103.7,14667.1
20.740,63.88,0.074,27169.23077,20261.2,13220.2
12.930,69.94,0.084,25061.27018,14154.4,16418.9
23.640,61.02,0.070,36594.43709,20791.7,18827.8
14.750,89.60,0.072,28483.78902,16786.6,17559.3
19.440,72.00,0.102,32650.50328,20427.4,14449.6
16.430,84.90,0.075,35496.23251,19180.4,20567.3
8.750,75.10,0.083,23799.23954,19349.5,10838.9
23.980,46.66,4.919,48953.64238,26775.5,29627.1
17.030,47.50,0.086,30211.40684,25749,9761.34
8.330,84.70,0.076,29298.22785,19728.9,19113.3
16.140,78.60,0.071,34646.80301,18472.9,18461.1
24.380,90.00,4.921,28058.42397,17133.3,16190.6
20.470,55.65,0.081,30790.26911,18931.2,20608
13.950,57.50,0.083,26023.72881,17018.8,12452
10.620,87.00,0.089,27880.85106,17912.2,12443.2
19.630,61.89,4.902,29196.35960,20204.9,22251.5
8.470,82.40,0.088,23403.80228,17876.6,10452.8
30.230,42.45,4.919,34297.89123,20007.2,16985.1
8.280,88.00,0.077,21814.46809,13372,11055.5
14.650,81.60,0.083,30528.00000,21552.4,15120
16.310,58.09,0.085,32923.14316,19976,20800
19.340,49.86,0.090,34522.79871,20335.2,17227.6
10.380,76.50,0.076,34651.52542,21166,16168.5
14.320,65.42,0.082,36183.05085,21738.6,20869.1
12.400,75.00,4.915,22167.45763,13174.5,13771.9
12.520,48.10,0.078,22387.83270,17957.7,9813.21
26.420,38.33,0.081,30631.86885,17751.1,17495.7
13.130,49.02,0.087,32810.12658,20589.7,17418.8
16.250,74.30,0.081,30033.84284,16551.9,19636.4
11.790,64.04,0.090,31707.98479,26783.7,8827.85
18.940,76.80,4.919,39002.88840,30973.4,17921.9
11.350,66.04,4.917,22027.11864,13046.8,14148.2
22.540,69.75,4.910,44277.20311,29681.9,30894.5
25.290,66.41,4.923,26918.14570,15975.5,20133.4
29.930,58.82,4.906,39331.29568,28215.2,33565.9
13.970,62.12,0.079,25608.81356,15782.4,15722.8
10.320,84.90,0.073,22672.34043,13511,14005.2
13.740,70.80,0.071,20782.37288,12226.1,13436.1
22.940,80.20,4.908,32463.12986,20949.9,22666.8
19.340,75.40,0.079,25595.76159,16776.3,15661.3
14.630,76.30,0.079,24193.24004,15279.8,15057.5
26.200,29.79,0.083,31676.85246,21388.2,16323.9
20.000,74.70,0.083,44302.84464,26189.6,19351.7
20.120,72.20,0.294,27162.47788,15702.3,12302.5
22.400,80.10,0.254,26620.88496,16286.1,13855.8
12.320,73.80,0.078,23603.74468,13587.8,13813.5
15.260,88.20,0.069,23988.63294,13358.9,16000
15.430,60.01,0.073,36680.17021,21461,16641.3
22.110,72.00,4.923,33828.97155,21939.8,12704.7
27.310,43.08,4.925,38158.42451,23153.5,12728
20.850,83.90,0.064,35738.46827,23377.6,12523.8
13.710,59.43,4.922,31820.33898,19378.7,15624.4
16.880,90.20,4.911,22126.21444,12891.3,8462.01
7.620,85.40,0.084,24601.51899,15443.2,14961
21.220,63.35,4.923,30125.30973,19220,12679.1
8.260,79.90,0.087,23021.77215,15034.7,15383.1
8.800,65.49,0.082,36343.72624,31345.8,16877.8
19.670,89.10,4.909,28857.34513,17925.2,10013.8
20.610,74.40,0.072,29611.89789,19954,19874.1
21.660,54.56,4.920,24991.89369,16048.1,18213.9
11.260,84.80,0.082,24474.52471,20292.1,10694.8
14.970,87.60,0.073,22510.76923,16575.6,10282.4
8.690,86.70,0.079,23495.69620,17668.1,13110.4
18.500,50.74,0.083,31698.22785,18065.7,17534.5
26.020,85.30,4.917,47094.21927,30060.8,41187.6
14.590,90.90,0.073,23709.62325,11221.6,12997.8
23.950,75.90,0.258,46921.06195,28253.6,23763.7
20.730,72.00,4.918,26646.37168,14531,12937.9
12.320,86.60,0.085,21244.10646,16864.1,8925.81
11.810,68.38,4.916,22505.31646,12401.2,12138.8
21.120,92.20,0.082,37465.20788,22182.6,11164
24.290,61.42,4.922,46591.43174,27119.7,22173.3
14.400,77.40,0.074,34327.14894,21567.1,16716.8
18.650,84.60,4.918,25394.36066,15258.2,14913
11.630,60.73,0.086,25687.14894,15150,12048.4
15.120,44.74,4.920,31193.84615,25750.4,10311.3
11.420,83.50,0.082,27427.40426,16152.4,16461.3
20.640,69.06,4.924,36133.77049,21733.7,19437.1
22.840,59.92,4.901,30072.18646,21033.6,22931.7
10.670,70.60,4.919,35723.07692,30071.9,15678.1
21.780,79.60,0.067,35767.94702,22674,18591.5
14.700,80.50,0.081,24813.26157,13281.9,15610.2
14.360,62.45,0.081,24443.38983,14936.2,14148.2
17.380,90.40,0.069,25495.08197,14459.4,15880.8
17.960,50.78,0.081,31661.77215,21093,15822.7
23.890,65.80,4.924,31425.13274,21446.6,13649.8
27.780,30.79,0.074,30845.90164,22276.2,16982.7
17.060,80.60,0.076,32724.73628,18619.6,18077.1
8.630,81.40,0.082,23075.28517,18675.7,10925.3
28.250,65.62,4.905,38760.13319,27632.9,29305.6
19.610,84.20,0.069,38765.11475,24256.3,24031.1
16.990,90.30,4.913,25390.63457,14672.6,11607.5
18.740,63.53,0.084,40741.61464,20401.2,26368
13.610,84.50,0.089,30276.76596,18918.3,18493.5
17.650,74.90,0.074,38233.84615,31395.9,21883.4
27.360,36.64,4.920,36045.63934,23245.8,18556.8
